tail,date,source,dbFlags,flags,ownOp,registration,file
N582MM,2025-10-06,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-06_airplanes-live_trace_full.json.gz
N582MM,2025-10-07,adsb-lol,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-10-07_adsb-lol_trace_full.json.gz
N582MM,2025-10-07,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-07_airplanes-live_trace_full.json.gz
N582MM,2025-10-08,adsb-lol,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-10-08_adsb-lol_trace_full.json
N582MM,2025-10-08,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-08_airplanes-live_trace_full.json
N582MM,2025-10-09,adsb-lol,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-10-09_adsb-lol_trace_full.json
N582MM,2025-10-09,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-09_airplanes-live_trace_full.json
N582MM,2025-10-10,adsb-lol,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-10-10_adsb-lol_trace_full.json
N582MM,2025-10-10,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-10_airplanes-live_trace_full.json
N582MM,2025-10-11,adsb-lol,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-10-11_adsb-lol_trace_full.json
N582MM,2025-10-11,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-11_airplanes-live_trace_full.json
N582MM,2025-10-12,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-12_airplanes-live_trace_full.json
N582MM,2025-10-13,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-13_airplanes-live_trace_full.json
N582MM,2025-10-14,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-14_airplanes-live_trace_full.json
N582MM,2025-10-15,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-15_airplanes-live_trace_full.json
N582MM,2025-10-16,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-16_airplanes-live_trace_full.json
N582MM,2025-10-17,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-17_airplanes-live_trace_full.json.gz
N582MM,2025-10-18,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-18_airplanes-live_trace_full.json.gz
N582MM,2025-10-19,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-19_airplanes-live_trace_full.json.gz
N582MM,2025-10-20,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-20_airplanes-live_trace_full.json.gz
N582MM,2025-10-21,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-21_airplanes-live_trace_full.json.gz
N582MM,2025-10-22,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-22_airplanes-live_trace_full.json.gz
N582MM,2025-10-23,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-23_airplanes-live_trace_full.json.gz
N582MM,2025-10-24,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-24_airplanes-live_trace_full.json.gz
N582MM,2025-10-25,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-25_airplanes-live_trace_full.json.gz
N582MM,2025-10-26,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-26_airplanes-live_trace_full.json.gz
N582MM,2025-10-27,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-27_airplanes-live_trace_full.json.gz
N582MM,2025-10-28,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-28_airplanes-live_trace_full.json.gz
N582MM,2025-10-29,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-29_airplanes-live_trace_full.json.gz
N582MM,2025-10-30,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-30_airplanes-live_trace_full.json.gz
N582MM,2025-10-31,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-10-31_airplanes-live_trace_full.json.gz
N582MM,2025-11-01,adsbexchange-samples,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-11-01_adsbexchange-samples_trace_full.json
N582MM,2025-11-01,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-01_airplanes-live_trace_full.json.gz
N582MM,2025-11-02,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-02_airplanes-live_trace_full.json.gz
N582MM,2025-11-03,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-03_airplanes-live_trace_full.json.gz
N582MM,2025-11-04,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-04_airplanes-live_trace_full.json.gz
N582MM,2025-11-05,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-05_airplanes-live_trace_full.json.gz
N582MM,2025-11-06,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-06_airplanes-live_trace_full.json.gz
N582MM,2025-11-07,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-07_airplanes-live_trace_full.json.gz
N582MM,2025-11-08,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-08_airplanes-live_trace_full.json.gz
N582MM,2025-11-09,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-09_airplanes-live_trace_full.json.gz
N582MM,2025-11-10,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-10_airplanes-live_trace_full.json.gz
N582MM,2025-11-11,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-11_airplanes-live_trace_full.json.gz
N582MM,2025-11-14,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-14_airplanes-live_trace_full.json.gz
N582MM,2025-11-15,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-15_airplanes-live_trace_full.json.gz
N582MM,2025-11-16,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-16_airplanes-live_trace_full.json.gz
N582MM,2025-11-17,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-17_airplanes-live_trace_full.json.gz
N582MM,2025-11-18,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-18_airplanes-live_trace_full.json.gz
N582MM,2025-11-19,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-19_airplanes-live_trace_full.json.gz
N582MM,2025-11-20,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-20_airplanes-live_trace_full.json.gz
N582MM,2025-11-21,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-21_airplanes-live_trace_full.json.gz
N582MM,2025-11-22,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-22_airplanes-live_trace_full.json.gz
N582MM,2025-11-23,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-23_airplanes-live_trace_full.json.gz
N582MM,2025-11-24,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-24_airplanes-live_trace_full.json.gz
N582MM,2025-11-25,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-25_airplanes-live_trace_full.json.gz
N582MM,2025-11-26,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-26_airplanes-live_trace_full.json.gz
N582MM,2025-11-27,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-27_airplanes-live_trace_full.json.gz
N582MM,2025-11-28,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-28_airplanes-live_trace_full.json.gz
N582MM,2025-11-29,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-29_airplanes-live_trace_full.json.gz
N582MM,2025-11-30,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-11-30_airplanes-live_trace_full.json.gz
N582MM,2025-12-01,adsbexchange-samples,0,none,"DOJA CONTRACTING LLC, TK ENTERPRISES LLC, JRO AVIATION LLC",N582MM,N582MM_2025-12-01_adsbexchange-samples_trace_full.json
N582MM,2025-12-01,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-12-01_airplanes-live_trace_full.json.gz
N582MM,2025-12-02,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-12-02_airplanes-live_trace_full.json.gz
N582MM,2025-12-03,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-12-03_airplanes-live_trace_full.json.gz
N582MM,2025-12-04,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-12-04_airplanes-live_trace_full.json.gz
N582MM,2025-12-05,airplanes-live,0,none,DOJA CONTRACTING LLC,N582MM,N582MM_2025-12-05_airplanes-live_trace_full.json.gz
N79SC,2023-05-22,airplanes-live,0,none,,N79SC,N79SC_2023-05-22_airplanes-live_trace_full.json.gz
N79SC,2023-06-07,airplanes-live,0,none,,N79SC,N79SC_2023-06-07_airplanes-live_trace_full.json.gz
N79SC,2023-06-11,airplanes-live,0,none,,N79SC,N79SC_2023-06-11_airplanes-live_trace_full.json.gz
N79SC,2023-06-16,airplanes-live,0,none,,N79SC,N79SC_2023-06-16_airplanes-live_trace_full.json.gz
N79SC,2023-06-18,airplanes-live,0,none,,N79SC,N79SC_2023-06-18_airplanes-live_trace_full.json.gz
N79SC,2023-08-09,airplanes-live,0,none,,N79SC,N79SC_2023-08-09_airplanes-live_trace_full.json.gz
N79SC,2023-08-10,airplanes-live,0,none,,N79SC,N79SC_2023-08-10_airplanes-live_trace_full.json.gz
N79SC,2023-08-14,airplanes-live,0,none,,N79SC,N79SC_2023-08-14_airplanes-live_trace_full.json.gz
N79SC,2023-08-17,airplanes-live,0,none,,N79SC,N79SC_2023-08-17_airplanes-live_trace_full.json.gz
N79SC,2023-08-18,airplanes-live,0,none,,N79SC,N79SC_2023-08-18_airplanes-live_trace_full.json.gz
N79SC,2023-09-02,airplanes-live,0,none,,N79SC,N79SC_2023-09-02_airplanes-live_trace_full.json.gz
N79SC,2023-09-06,adsb-lol,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-09-06_adsb-lol_trace_full.json.gz
N79SC,2023-09-08,adsb-lol,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-09-08_adsb-lol_trace_full.json.gz
N79SC,2023-09-11,adsb-lol,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-09-11_adsb-lol_trace_full.json.gz
N79SC,2023-09-12,adsb-lol,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-09-12_adsb-lol_trace_full.json.gz
N79SC,2023-09-14,airplanes-live,,not_in_header,,,N79SC_2023-09-14_airplanes-live_trace_full.json.gz
N79SC,2023-09-15,airplanes-live,,not_in_header,,,N79SC_2023-09-15_airplanes-live_trace_full.json.gz
N79SC,2023-09-17,airplanes-live,,not_in_header,,,N79SC_2023-09-17_airplanes-live_trace_full.json.gz
N79SC,2023-09-18,airplanes-live,,not_in_header,,,N79SC_2023-09-18_airplanes-live_trace_full.json.gz
N79SC,2023-09-19,airplanes-live,,not_in_header,,,N79SC_2023-09-19_airplanes-live_trace_full.json.gz
N79SC,2023-09-22,airplanes-live,,not_in_header,,,N79SC_2023-09-22_airplanes-live_trace_full.json.gz
N79SC,2023-09-24,airplanes-live,,not_in_header,,,N79SC_2023-09-24_airplanes-live_trace_full.json.gz
N79SC,2023-09-25,airplanes-live,,not_in_header,,,N79SC_2023-09-25_airplanes-live_trace_full.json.gz
N79SC,2023-09-26,airplanes-live,,not_in_header,,,N79SC_2023-09-26_airplanes-live_trace_full.json.gz
N79SC,2023-09-28,airplanes-live,,not_in_header,,,N79SC_2023-09-28_airplanes-live_trace_full.json.gz
N79SC,2023-09-29,airplanes-live,,not_in_header,,,N79SC_2023-09-29_airplanes-live_trace_full.json.gz
N79SC,2023-09-30,airplanes-live,,not_in_header,,,N79SC_2023-09-30_airplanes-live_trace_full.json.gz
N79SC,2023-10-01,airplanes-live,,not_in_header,,,N79SC_2023-10-01_airplanes-live_trace_full.json.gz
N79SC,2023-10-02,airplanes-live,,not_in_header,,,N79SC_2023-10-02_airplanes-live_trace_full.json.gz
N79SC,2023-10-03,airplanes-live,,not_in_header,,,N79SC_2023-10-03_airplanes-live_trace_full.json.gz
N79SC,2023-10-04,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-04_airplanes-live_trace_full.json.gz
N79SC,2023-10-05,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-05_airplanes-live_trace_full.json.gz
N79SC,2023-10-13,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-13_airplanes-live_trace_full.json.gz
N79SC,2023-10-15,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-15_airplanes-live_trace_full.json.gz
N79SC,2023-10-16,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-16_airplanes-live_trace_full.json.gz
N79SC,2023-10-17,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-17_airplanes-live_trace_full.json.gz
N79SC,2023-10-18,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-18_airplanes-live_trace_full.json.gz
N79SC,2023-10-19,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-19_airplanes-live_trace_full.json.gz
N79SC,2023-10-20,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-20_airplanes-live_trace_full.json.gz
N79SC,2023-10-23,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-23_airplanes-live_trace_full.json.gz
N79SC,2023-10-24,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-24_airplanes-live_trace_full.json.gz
N79SC,2023-10-25,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-25_airplanes-live_trace_full.json.gz
N79SC,2023-10-26,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-26_airplanes-live_trace_full.json.gz
N79SC,2023-10-27,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-27_airplanes-live_trace_full.json.gz
N79SC,2023-10-28,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-28_airplanes-live_trace_full.json.gz
N79SC,2023-10-29,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-29_airplanes-live_trace_full.json.gz
N79SC,2023-10-30,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-10-30_airplanes-live_trace_full.json.gz
N79SC,2023-11-01,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-01_airplanes-live_trace_full.json.gz
N79SC,2023-11-02,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-02_airplanes-live_trace_full.json.gz
N79SC,2023-11-03,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-03_airplanes-live_trace_full.json.gz
N79SC,2023-11-12,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-12_airplanes-live_trace_full.json.gz
N79SC,2023-11-13,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-13_airplanes-live_trace_full.json.gz
N79SC,2023-11-14,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-14_airplanes-live_trace_full.json.gz
N79SC,2023-11-15,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-15_airplanes-live_trace_full.json.gz
N79SC,2023-11-16,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-16_airplanes-live_trace_full.json.gz
N79SC,2023-11-17,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-17_airplanes-live_trace_full.json.gz
N79SC,2023-11-18,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-18_airplanes-live_trace_full.json.gz
N79SC,2023-11-19,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-19_airplanes-live_trace_full.json.gz
N79SC,2023-11-20,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-20_airplanes-live_trace_full.json.gz
N79SC,2023-11-27,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-27_airplanes-live_trace_full.json.gz
N79SC,2023-11-28,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-28_airplanes-live_trace_full.json.gz
N79SC,2023-11-29,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-11-29_airplanes-live_trace_full.json.gz
N79SC,2023-12-01,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-01_airplanes-live_trace_full.json.gz
N79SC,2023-12-02,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-02_airplanes-live_trace_full.json.gz
N79SC,2023-12-04,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-04_airplanes-live_trace_full.json.gz
N79SC,2023-12-05,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-05_airplanes-live_trace_full.json.gz
N79SC,2023-12-09,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-09_airplanes-live_trace_full.json.gz
N79SC,2023-12-11,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-11_airplanes-live_trace_full.json.gz
N79SC,2023-12-13,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-13_airplanes-live_trace_full.json.gz
N79SC,2023-12-14,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-14_airplanes-live_trace_full.json.gz
N79SC,2023-12-15,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-15_airplanes-live_trace_full.json.gz
N79SC,2023-12-16,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-16_airplanes-live_trace_full.json.gz
N79SC,2023-12-17,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-17_airplanes-live_trace_full.json.gz
N79SC,2023-12-19,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-19_airplanes-live_trace_full.json.gz
N79SC,2023-12-20,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-20_airplanes-live_trace_full.json.gz
N79SC,2023-12-21,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-21_airplanes-live_trace_full.json.gz
N79SC,2023-12-22,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-22_airplanes-live_trace_full.json.gz
N79SC,2023-12-27,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-27_airplanes-live_trace_full.json.gz
N79SC,2023-12-28,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-28_airplanes-live_trace_full.json.gz
N79SC,2023-12-29,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-29_airplanes-live_trace_full.json.gz
N79SC,2023-12-30,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-30_airplanes-live_trace_full.json.gz
N79SC,2023-12-31,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2023-12-31_airplanes-live_trace_full.json.gz
N79SC,2024-01-02,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-02_airplanes-live_trace_full.json.gz
N79SC,2024-01-03,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-03_airplanes-live_trace_full.json.gz
N79SC,2024-01-04,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-04_airplanes-live_trace_full.json.gz
N79SC,2024-01-06,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-06_airplanes-live_trace_full.json.gz
N79SC,2024-01-07,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-07_airplanes-live_trace_full.json.gz
N79SC,2024-01-08,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-08_airplanes-live_trace_full.json.gz
N79SC,2024-01-12,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-12_airplanes-live_trace_full.json.gz
N79SC,2024-01-13,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-13_airplanes-live_trace_full.json.gz
N79SC,2024-01-14,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-14_airplanes-live_trace_full.json.gz
N79SC,2024-01-15,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-15_airplanes-live_trace_full.json.gz
N79SC,2024-01-16,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-16_airplanes-live_trace_full.json.gz
N79SC,2024-01-17,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-17_airplanes-live_trace_full.json.gz
N79SC,2024-01-18,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-18_airplanes-live_trace_full.json.gz
N79SC,2024-01-19,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-19_airplanes-live_trace_full.json.gz
N79SC,2024-01-20,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-20_airplanes-live_trace_full.json.gz
N79SC,2024-01-21,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-21_airplanes-live_trace_full.json.gz
N79SC,2024-01-23,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-23_airplanes-live_trace_full.json.gz
N79SC,2024-01-24,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-24_airplanes-live_trace_full.json.gz
N79SC,2024-01-27,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-27_airplanes-live_trace_full.json.gz
N79SC,2024-01-28,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-28_airplanes-live_trace_full.json.gz
N79SC,2024-01-29,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-29_airplanes-live_trace_full.json.gz
N79SC,2024-01-30,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-30_airplanes-live_trace_full.json.gz
N79SC,2024-01-31,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-01-31_airplanes-live_trace_full.json.gz
N79SC,2024-02-01,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-02-01_airplanes-live_trace_full.json.gz
N79SC,2024-02-02,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-02-02_airplanes-live_trace_full.json.gz
N79SC,2024-02-03,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-02-03_airplanes-live_trace_full.json.gz
N79SC,2024-02-08,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-02-08_airplanes-live_trace_full.json.gz
N79SC,2024-02-09,airplanes-live,0,none,D E MAGARIN ASSET MANAGEMENT LLC,N79SC,N79SC_2024-02-09_airplanes-live_trace_full.json.gz
