sweep_date,tail,source,circle_key,circle_kind,city,state,event_date,offset_days,who,points_in_circle,on_ground_in_circle,min_dist_mi,ground_lat,ground_lon,passed_geo_sweep_prefilter,trace_file
2024-10-17,N582MM,adsb-lol,20241016_tucson,event,Tucson,AZ,2024-10-16,1,Charlie,122,False,2.22,,,True,N582MM/data/recovered/N582MM_2024-10-17_adsb-lol_trace_full.json.gz
2024-10-17,N582MM,airplanes-live,20241016_tucson,event,Tucson,AZ,2024-10-16,1,Charlie,128,False,2.21,,,True,N582MM/data/recovered/N582MM_2024-10-17_airplanes-live_trace_full.json.gz
2024-10-20,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,13,False,47.9,,,True,N582MM/data/recovered/N582MM_2024-10-20_adsb-lol_trace_full.json.gz
2024-10-20,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,13,False,47.9,,,True,N582MM/data/recovered/N582MM_2024-10-20_airplanes-live_trace_full.json.gz
2024-10-21,N582MM,adsb-lol,20241021_atlanta,event,Atlanta,GA,2024-10-21,0,Charlie,512,True,7.65,33.649544,-84.423317,True,N582MM/data/recovered/N582MM_2024-10-21_adsb-lol_trace_full.json.gz
2024-10-21,N582MM,airplanes-live,20241021_atlanta,event,Atlanta,GA,2024-10-21,0,Charlie,459,True,7.65,33.649544,-84.423317,True,N582MM/data/recovered/N582MM_2024-10-21_airplanes-live_trace_full.json.gz
2024-10-21,N582MM,adsb-lol,20241021_chapel_hill,event,Chapel Hill,NC,2024-10-21,0,Charlie,143,True,12.12,35.885642,-78.787167,True,N582MM/data/recovered/N582MM_2024-10-21_adsb-lol_trace_full.json.gz
2024-10-21,N582MM,airplanes-live,20241021_chapel_hill,event,Chapel Hill,NC,2024-10-21,0,Charlie,137,True,12.12,35.885642,-78.787167,True,N582MM/data/recovered/N582MM_2024-10-21_airplanes-live_trace_full.json.gz
2024-10-21,N582MM,adsb-lol,20241022_athens,event,Athens,GA,2024-10-22,-1,Charlie,144,False,20.24,,,True,N582MM/data/recovered/N582MM_2024-10-21_adsb-lol_trace_full.json.gz
2024-10-21,N582MM,airplanes-live,20241022_athens,event,Athens,GA,2024-10-22,-1,Charlie,165,False,20.24,,,True,N582MM/data/recovered/N582MM_2024-10-21_airplanes-live_trace_full.json.gz
2024-10-22,N582MM,adsb-lol,20241021_chapel_hill,event,Chapel Hill,NC,2024-10-21,1,Charlie,182,True,0.27,35.87582,-78.785448,True,N582MM/data/recovered/N582MM_2024-10-22_adsb-lol_trace_full.json.gz
2024-10-22,N582MM,airplanes-live,20241021_chapel_hill,event,Chapel Hill,NC,2024-10-21,1,Charlie,182,True,0.38,35.87582,-78.785448,True,N582MM/data/recovered/N582MM_2024-10-22_airplanes-live_trace_full.json.gz
2024-10-22,N582MM,adsb-lol,20241022_athens,event,Athens,GA,2024-10-22,0,Charlie,166,False,2.66,,,True,N582MM/data/recovered/N582MM_2024-10-22_adsb-lol_trace_full.json.gz
2024-10-22,N582MM,airplanes-live,20241022_athens,event,Athens,GA,2024-10-22,0,Charlie,235,False,2.52,,,True,N582MM/data/recovered/N582MM_2024-10-22_airplanes-live_trace_full.json.gz
2024-10-22,N582MM,adsb-lol,20241022_omaha,event,Omaha,NE,2024-10-22,0,Charlie,120,False,9.29,,,True,N582MM/data/recovered/N582MM_2024-10-22_adsb-lol_trace_full.json.gz
2024-10-22,N582MM,airplanes-live,20241022_omaha,event,Omaha,NE,2024-10-22,0,Charlie,126,False,8.92,,,True,N582MM/data/recovered/N582MM_2024-10-22_airplanes-live_trace_full.json.gz
2024-10-22,N582MM,adsb-lol,20241023_duluth,event,Duluth,GA,2024-10-23,-1,Charlie,118,False,40.6,,,True,N582MM/data/recovered/N582MM_2024-10-22_adsb-lol_trace_full.json.gz
2024-10-22,N582MM,airplanes-live,20241023_duluth,event,Duluth,GA,2024-10-23,-1,Charlie,167,False,40.6,,,True,N582MM/data/recovered/N582MM_2024-10-22_airplanes-live_trace_full.json.gz
2024-10-22,N582MM,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,53,False,21.15,,,True,N582MM/data/recovered/N582MM_2024-10-22_adsb-lol_trace_full.json.gz
2024-10-22,N582MM,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,61,False,21.14,,,True,N582MM/data/recovered/N582MM_2024-10-22_airplanes-live_trace_full.json.gz
2024-10-22,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,27,False,30.18,,,True,N872RA/data/recovered/N872RA_2024-10-22_adsb-lol_trace_full.json.gz
2024-10-22,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,26,False,30.19,,,True,N872RA/data/recovered/N872RA_2024-10-22_airplanes-live_trace_full.json.gz
2024-10-23,N582MM,adsb-lol,20241022_athens,event,Athens,GA,2024-10-22,1,Charlie,74,True,36.02,33.978409,-83.961639,True,N582MM/data/recovered/N582MM_2024-10-23_adsb-lol_trace_full.json.gz
2024-10-23,N582MM,airplanes-live,20241022_athens,event,Athens,GA,2024-10-22,1,Charlie,60,True,36.02,33.978409,-83.961639,True,N582MM/data/recovered/N582MM_2024-10-23_airplanes-live_trace_full.json.gz
2024-10-23,N582MM,adsb-lol,20241022_omaha,event,Omaha,NE,2024-10-22,1,Charlie,133,False,8.64,,,True,N582MM/data/recovered/N582MM_2024-10-23_adsb-lol_trace_full.json.gz
2024-10-23,N582MM,airplanes-live,20241022_omaha,event,Omaha,NE,2024-10-22,1,Charlie,135,False,8.64,,,True,N582MM/data/recovered/N582MM_2024-10-23_airplanes-live_trace_full.json.gz
2024-10-23,N582MM,adsb-lol,20241023_duluth,event,Duluth,GA,2024-10-23,0,Charlie,176,True,1.83,33.978409,-83.961639,True,N582MM/data/recovered/N582MM_2024-10-23_adsb-lol_trace_full.json.gz
2024-10-23,N582MM,airplanes-live,20241023_duluth,event,Duluth,GA,2024-10-23,0,Charlie,161,True,1.83,33.978409,-83.961639,True,N582MM/data/recovered/N582MM_2024-10-23_airplanes-live_trace_full.json.gz
2024-10-23,N582MM,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,68,False,18.35,,,True,N582MM/data/recovered/N582MM_2024-10-23_adsb-lol_trace_full.json.gz
2024-10-23,N582MM,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,70,False,18.38,,,True,N582MM/data/recovered/N582MM_2024-10-23_airplanes-live_trace_full.json.gz
2024-10-24,N102DZ,adsb-lol,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,0,Charlie,34,False,15.58,,,True,N102DZ/data/recovered/N102DZ_2024-10-24_adsb-lol_trace_full.json.gz
2024-10-24,N102DZ,airplanes-live,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,0,Charlie,34,False,15.58,,,True,N102DZ/data/recovered/N102DZ_2024-10-24_airplanes-live_trace_full.json.gz
2024-10-24,N560TW,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,34,False,17.78,,,True,N560TW/data/recovered/N560TW_2024-10-24_adsb-lol_trace_full.json.gz
2024-10-24,N560TW,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,33,False,17.75,,,True,N560TW/data/recovered/N560TW_2024-10-24_airplanes-live_trace_full.json.gz
2024-10-24,N582MM,adsb-lol,20241023_duluth,event,Duluth,GA,2024-10-23,1,Charlie,213,True,2.24,33.980946,-83.953099,True,N582MM/data/recovered/N582MM_2024-10-24_adsb-lol_trace_full.json.gz
2024-10-24,N582MM,airplanes-live,20241023_duluth,event,Duluth,GA,2024-10-23,1,Charlie,216,True,2.18,33.980946,-83.953099,True,N582MM/data/recovered/N582MM_2024-10-24_airplanes-live_trace_full.json.gz
2024-10-24,N582MM,adsb-lol,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,0,Charlie,149,True,11.55,36.075279,-115.151224,True,N582MM/data/recovered/N582MM_2024-10-24_adsb-lol_trace_full.json.gz
2024-10-24,N582MM,airplanes-live,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,0,Charlie,129,True,11.55,36.075279,-115.151224,True,N582MM/data/recovered/N582MM_2024-10-24_airplanes-live_trace_full.json.gz
2024-10-24,N872RA,adsb-lol,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,0,Charlie,39,False,27.15,,,True,N872RA/data/recovered/N872RA_2024-10-24_adsb-lol_trace_full.json.gz
2024-10-24,N872RA,airplanes-live,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,0,Charlie,40,False,27.15,,,True,N872RA/data/recovered/N872RA_2024-10-24_airplanes-live_trace_full.json.gz
2024-10-25,N582MM,adsb-lol,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,1,Charlie,117,False,11.81,,,True,N582MM/data/recovered/N582MM_2024-10-25_adsb-lol_trace_full.json.gz
2024-10-25,N582MM,airplanes-live,20241024_las_vegas,event,Las Vegas,NV,2024-10-24,1,Charlie,127,False,11.81,,,True,N582MM/data/recovered/N582MM_2024-10-25_airplanes-live_trace_full.json.gz
2024-10-27,N582MM,adsb-lol,20241028_phoenix,event,Phoenix,AZ,2024-10-28,-1,Charlie,391,True,8.04,33.621243,-111.912442,True,N582MM/data/recovered/N582MM_2024-10-27_adsb-lol_trace_full.json.gz
2024-10-27,N582MM,airplanes-live,20241028_phoenix,event,Phoenix,AZ,2024-10-28,-1,Charlie,335,True,8.04,33.621243,-111.912442,True,N582MM/data/recovered/N582MM_2024-10-27_airplanes-live_trace_full.json.gz
2024-10-27,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,27,False,37.54,,,True,N582MM/data/recovered/N582MM_2024-10-27_adsb-lol_trace_full.json.gz
2024-10-27,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,27,False,37.55,,,True,N582MM/data/recovered/N582MM_2024-10-27_airplanes-live_trace_full.json.gz
2024-10-28,N560TW,adsb-lol,20241028_phoenix,event,Phoenix,AZ,2024-10-28,0,Charlie,234,True,10.73,33.624856,-111.908283,True,N560TW/data/recovered/N560TW_2024-10-28_adsb-lol_trace_full.json.gz
2024-10-28,N560TW,airplanes-live,20241028_phoenix,event,Phoenix,AZ,2024-10-28,0,Charlie,224,True,10.73,33.624856,-111.908283,True,N560TW/data/recovered/N560TW_2024-10-28_airplanes-live_trace_full.json.gz
2024-10-28,N582MM,adsb-lol,20241028_phoenix,event,Phoenix,AZ,2024-10-28,0,Charlie,135,True,10.69,33.428867,-112.015379,True,N582MM/data/recovered/N582MM_2024-10-28_adsb-lol_trace_full.json.gz
2024-10-28,N582MM,airplanes-live,20241028_phoenix,event,Phoenix,AZ,2024-10-28,0,Charlie,7,True,10.69,33.428045,-112.021969,True,N582MM/data/recovered/N582MM_2024-10-28_airplanes-live_trace_full.json.gz
2024-10-29,N560TW,adsb-lol,20241028_phoenix,event,Phoenix,AZ,2024-10-28,1,Charlie,601,True,7.8,33.62233,-111.909428,True,N560TW/data/recovered/N560TW_2024-10-29_adsb-lol_trace_full.json.gz
2024-10-29,N560TW,airplanes-live,20241028_phoenix,event,Phoenix,AZ,2024-10-28,1,Charlie,595,True,7.8,33.62233,-111.909428,True,N560TW/data/recovered/N560TW_2024-10-29_airplanes-live_trace_full.json.gz
2024-10-29,N582MM,adsb-lol,20241028_phoenix,event,Phoenix,AZ,2024-10-28,1,Charlie,905,True,3.26,33.426951,-112.023594,True,N582MM/data/recovered/N582MM_2024-10-29_adsb-lol_trace_full.json.gz
2024-10-29,N582MM,airplanes-live,20241028_phoenix,event,Phoenix,AZ,2024-10-28,1,Charlie,534,True,3.26,33.426951,-112.023594,True,N582MM/data/recovered/N582MM_2024-10-29_airplanes-live_trace_full.json.gz
2024-10-30,N582MM,adsb-lol,20241030_greenville,event,Greenville,NC,2024-10-30,0,Charlie,134,False,4.78,,,True,N582MM/data/recovered/N582MM_2024-10-30_adsb-lol_trace_full.json.gz
2024-10-30,N582MM,airplanes-live,20241030_greenville,event,Greenville,NC,2024-10-30,0,Charlie,123,False,2.33,,,True,N582MM/data/recovered/N582MM_2024-10-30_airplanes-live_trace_full.json.gz
2024-10-30,N582MM,adsb-lol,20241031_high_point,event,High Point,NC,2024-10-31,-1,Charlie,28,False,42.85,,,True,N582MM/data/recovered/N582MM_2024-10-30_adsb-lol_trace_full.json.gz
2024-10-30,N582MM,airplanes-live,20241031_high_point,event,High Point,NC,2024-10-31,-1,Charlie,28,False,42.85,,,True,N582MM/data/recovered/N582MM_2024-10-30_airplanes-live_trace_full.json.gz
2024-10-31,N582MM,adsb-lol,20241030_greenville,event,Greenville,NC,2024-10-30,1,Charlie,117,False,1.14,,,True,N582MM/data/recovered/N582MM_2024-10-31_adsb-lol_trace_full.json.gz
2024-10-31,N582MM,airplanes-live,20241030_greenville,event,Greenville,NC,2024-10-30,1,Charlie,102,False,1.14,,,True,N582MM/data/recovered/N582MM_2024-10-31_airplanes-live_trace_full.json.gz
2024-10-31,N582MM,adsb-lol,20241031_high_point,event,High Point,NC,2024-10-31,0,Charlie,166,False,7.17,,,True,N582MM/data/recovered/N582MM_2024-10-31_adsb-lol_trace_full.json.gz
2024-10-31,N582MM,airplanes-live,20241031_high_point,event,High Point,NC,2024-10-31,0,Charlie,171,False,7.17,,,True,N582MM/data/recovered/N582MM_2024-10-31_airplanes-live_trace_full.json.gz
2024-11-01,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,40,False,12.52,,,True,N102DZ/data/recovered/N102DZ_2024-11-01_adsb-lol_trace_full.json.gz
2024-11-01,N102DZ,adsbexchange-samples,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,39,False,12.48,,,True,N102DZ/data/recovered/N102DZ_2024-11-01_adsbexchange-samples_trace_full.json
2024-11-01,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,40,False,12.52,,,True,N102DZ/data/recovered/N102DZ_2024-11-01_airplanes-live_trace_full.json.gz
2024-11-01,N1098L,adsbexchange-samples,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,72,False,7.72,,,True,N1098L/data/recovered/N1098L_2024-11-01_adsbexchange-samples_trace_full.json
2024-12-18,N582MM,adsb-lol,20241219_phoenix,event,Phoenix,AZ,2024-12-19,-1,Charlie,598,True,6.98,33.623099,-111.910286,True,N582MM/data/recovered/N582MM_2024-12-18_adsb-lol_trace_full.json.gz
2024-12-18,N582MM,airplanes-live,20241219_phoenix,event,Phoenix,AZ,2024-12-19,-1,Charlie,391,True,6.98,33.623099,-111.910286,True,N582MM/data/recovered/N582MM_2024-12-18_airplanes-live_trace_full.json.gz
2024-12-18,N582MM,adsb-lol,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,42,False,33.79,,,True,N582MM/data/recovered/N582MM_2024-12-18_adsb-lol_trace_full.json.gz
2024-12-18,N582MM,airplanes-live,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,38,False,33.79,,,True,N582MM/data/recovered/N582MM_2024-12-18_airplanes-live_trace_full.json.gz
2024-12-19,N582MM,adsb-lol,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,37,False,26.39,,,True,N582MM/data/recovered/N582MM_2024-12-19_adsb-lol_trace_full.json.gz
2024-12-19,N582MM,airplanes-live,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,37,False,26.39,,,True,N582MM/data/recovered/N582MM_2024-12-19_airplanes-live_trace_full.json.gz
2024-12-20,N560TW,adsb-lol,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,196,True,10.73,33.625832,-111.907173,False,N560TW/data/recovered/N560TW_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N560TW,airplanes-live,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,197,True,10.73,33.625832,-111.907173,False,N560TW/data/recovered/N560TW_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N560TW,adsb-lol,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,196,True,10.73,33.625832,-111.907173,False,N560TW/data/recovered/N560TW_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N560TW,airplanes-live,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,197,True,10.73,33.625832,-111.907173,False,N560TW/data/recovered/N560TW_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N560TW,adsb-lol,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,196,True,10.73,33.625832,-111.907173,False,N560TW/data/recovered/N560TW_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N560TW,airplanes-live,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,197,True,10.73,33.625832,-111.907173,False,N560TW/data/recovered/N560TW_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N582MM,adsb-lol,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,975,True,7.73,33.62169,-111.911931,True,N582MM/data/recovered/N582MM_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N582MM,airplanes-live,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,477,True,7.73,33.621803,-111.911797,True,N582MM/data/recovered/N582MM_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N582MM,adsb-lol,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,975,True,7.73,33.62169,-111.911931,True,N582MM/data/recovered/N582MM_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N582MM,airplanes-live,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,477,True,7.73,33.621803,-111.911797,True,N582MM/data/recovered/N582MM_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N582MM,adsb-lol,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,975,True,7.73,33.62169,-111.911931,True,N582MM/data/recovered/N582MM_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N582MM,airplanes-live,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,477,True,7.73,33.621803,-111.911797,True,N582MM/data/recovered/N582MM_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N582MM,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,239,False,17.38,,,True,N582MM/data/recovered/N582MM_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N582MM,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,495,True,13.16,47.776749,-116.817352,True,N582MM/data/recovered/N582MM_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N872RA,adsb-lol,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,318,True,7.84,33.428867,-112.016862,True,N872RA/data/recovered/N872RA_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N872RA,airplanes-live,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,335,True,7.84,33.428856,-112.015572,True,N872RA/data/recovered/N872RA_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N872RA,adsb-lol,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,318,True,7.84,33.428867,-112.016862,True,N872RA/data/recovered/N872RA_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N872RA,airplanes-live,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,335,True,7.84,33.428856,-112.015572,True,N872RA/data/recovered/N872RA_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-20,N872RA,adsb-lol,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,318,True,7.84,33.428867,-112.016862,True,N872RA/data/recovered/N872RA_2024-12-20_adsb-lol_trace_full.json.gz
2024-12-20,N872RA,airplanes-live,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,335,True,7.84,33.428856,-112.015572,True,N872RA/data/recovered/N872RA_2024-12-20_airplanes-live_trace_full.json.gz
2024-12-21,N560TW,adsb-lol,20241220_phoenix,event,Phoenix,AZ,2024-12-20,1,Charlie,455,True,9.67,33.622341,-111.909387,True,N560TW/data/recovered/N560TW_2024-12-21_adsb-lol_trace_full.json.gz
2024-12-21,N560TW,airplanes-live,20241220_phoenix,event,Phoenix,AZ,2024-12-20,1,Charlie,455,True,9.67,33.622341,-111.909387,True,N560TW/data/recovered/N560TW_2024-12-21_airplanes-live_trace_full.json.gz
2024-12-21,N560TW,adsb-lol,20241221_phoenix,event,Phoenix,AZ,2024-12-21,0,Charlie,455,True,9.67,33.622341,-111.909387,True,N560TW/data/recovered/N560TW_2024-12-21_adsb-lol_trace_full.json.gz
2024-12-21,N560TW,airplanes-live,20241221_phoenix,event,Phoenix,AZ,2024-12-21,0,Charlie,455,True,9.67,33.622341,-111.909387,True,N560TW/data/recovered/N560TW_2024-12-21_airplanes-live_trace_full.json.gz
2024-12-21,N560TW,adsb-lol,20241222_phoenix,event,Phoenix,AZ,2024-12-22,-1,Charlie,455,True,9.67,33.622341,-111.909387,True,N560TW/data/recovered/N560TW_2024-12-21_adsb-lol_trace_full.json.gz
2024-12-21,N560TW,airplanes-live,20241222_phoenix,event,Phoenix,AZ,2024-12-22,-1,Charlie,455,True,9.67,33.622341,-111.909387,True,N560TW/data/recovered/N560TW_2024-12-21_airplanes-live_trace_full.json.gz
2024-12-21,N582MM,adsb-lol,20241220_phoenix,event,Phoenix,AZ,2024-12-20,1,Charlie,637,True,10.24,33.622456,-111.911026,True,N582MM/data/recovered/N582MM_2024-12-21_adsb-lol_trace_full.json.gz
2024-12-21,N582MM,airplanes-live,20241220_phoenix,event,Phoenix,AZ,2024-12-20,1,Charlie,453,True,10.24,33.62268,-111.910772,True,N582MM/data/recovered/N582MM_2024-12-21_airplanes-live_trace_full.json.gz
2024-12-21,N582MM,adsb-lol,20241221_phoenix,event,Phoenix,AZ,2024-12-21,0,Charlie,637,True,10.24,33.622456,-111.911026,True,N582MM/data/recovered/N582MM_2024-12-21_adsb-lol_trace_full.json.gz
2024-12-21,N582MM,airplanes-live,20241221_phoenix,event,Phoenix,AZ,2024-12-21,0,Charlie,453,True,10.24,33.62268,-111.910772,True,N582MM/data/recovered/N582MM_2024-12-21_airplanes-live_trace_full.json.gz
2024-12-21,N582MM,adsb-lol,20241222_phoenix,event,Phoenix,AZ,2024-12-22,-1,Charlie,637,True,10.24,33.622456,-111.911026,True,N582MM/data/recovered/N582MM_2024-12-21_adsb-lol_trace_full.json.gz
2024-12-21,N582MM,airplanes-live,20241222_phoenix,event,Phoenix,AZ,2024-12-22,-1,Charlie,453,True,10.24,33.62268,-111.910772,True,N582MM/data/recovered/N582MM_2024-12-21_airplanes-live_trace_full.json.gz
2024-12-22,N582MM,adsb-lol,20241221_phoenix,event,Phoenix,AZ,2024-12-21,1,Charlie,125,True,10.68,33.428833,-112.016629,True,N582MM/data/recovered/N582MM_2024-12-22_adsb-lol_trace_full.json.gz
2024-12-22,N582MM,airplanes-live,20241221_phoenix,event,Phoenix,AZ,2024-12-21,1,Charlie,121,True,10.68,33.428833,-112.016629,True,N582MM/data/recovered/N582MM_2024-12-22_airplanes-live_trace_full.json.gz
2024-12-22,N582MM,adsb-lol,20241222_phoenix,event,Phoenix,AZ,2024-12-22,0,Charlie,125,True,10.68,33.428833,-112.016629,True,N582MM/data/recovered/N582MM_2024-12-22_adsb-lol_trace_full.json.gz
2024-12-22,N582MM,airplanes-live,20241222_phoenix,event,Phoenix,AZ,2024-12-22,0,Charlie,121,True,10.68,33.428833,-112.016629,True,N582MM/data/recovered/N582MM_2024-12-22_airplanes-live_trace_full.json.gz
2024-12-22,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,158,True,28.55,35.616646,-106.08902,True,N872RA/data/recovered/N872RA_2024-12-22_adsb-lol_trace_full.json.gz
2024-12-22,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,160,True,28.55,35.626717,-106.079964,True,N872RA/data/recovered/N872RA_2024-12-22_airplanes-live_trace_full.json.gz
2024-12-23,N582MM,adsb-lol,20241222_phoenix,event,Phoenix,AZ,2024-12-22,1,Charlie,164,True,10.55,33.427218,-112.024281,True,N582MM/data/recovered/N582MM_2024-12-23_adsb-lol_trace_full.json.gz
2024-12-23,N582MM,airplanes-live,20241222_phoenix,event,Phoenix,AZ,2024-12-22,1,Charlie,199,True,10.55,33.426346,-112.023608,True,N582MM/data/recovered/N582MM_2024-12-23_airplanes-live_trace_full.json.gz
2024-12-23,N872RA,adsb-lol,20241222_phoenix,event,Phoenix,AZ,2024-12-22,1,Charlie,682,True,4.54,33.428848,-112.012342,True,N872RA/data/recovered/N872RA_2024-12-23_adsb-lol_trace_full.json.gz
2024-12-23,N872RA,airplanes-live,20241222_phoenix,event,Phoenix,AZ,2024-12-22,1,Charlie,776,True,4.53,33.428848,-112.012342,True,N872RA/data/recovered/N872RA_2024-12-23_airplanes-live_trace_full.json.gz
2025-01-18,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,10,False,47.1,,,True,N582MM/data/recovered/N582MM_2025-01-18_adsb-lol_trace_full.json.gz
2025-01-18,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,11,False,47.1,,,True,N582MM/data/recovered/N582MM_2025-01-18_airplanes-live_trace_full.json.gz
2025-01-21,N560TW,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,389,True,0.31,35.028706,-106.622861,True,N560TW/data/recovered/N560TW_2025-01-21_adsb-lol_trace_full.json.gz
2025-01-21,N560TW,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,289,True,0.3,35.028706,-106.622861,True,N560TW/data/recovered/N560TW_2025-01-21_airplanes-live_trace_full.json.gz
2025-01-21,N582MM,adsb-lol,20250120_washington,event,Washington,DC,2025-01-20,1,Charlie,129,False,40.32,,,True,N582MM/data/recovered/N582MM_2025-01-21_adsb-lol_trace_full.json.gz
2025-01-21,N582MM,airplanes-live,20250120_washington,event,Washington,DC,2025-01-20,1,Charlie,137,False,40.32,,,True,N582MM/data/recovered/N582MM_2025-01-21_airplanes-live_trace_full.json.gz
2025-02-17,N102DZ,adsb-lol,20250218_phoenix,event,Phoenix,AZ,2025-02-18,-1,Charlie,26,False,24.67,,,True,N102DZ/data/recovered/N102DZ_2025-02-17_adsb-lol_trace_full.json.gz
2025-02-17,N102DZ,airplanes-live,20250218_phoenix,event,Phoenix,AZ,2025-02-18,-1,Charlie,725,False,24.65,,,True,N102DZ/data/recovered/N102DZ_2025-02-17_airplanes-live_trace_full.json.gz
2025-02-17,N872RA,adsb-lol,20250218_phoenix,event,Phoenix,AZ,2025-02-18,-1,Charlie,9,False,47.66,,,True,N872RA/data/recovered/N872RA_2025-02-17_adsb-lol_trace_full.json.gz
