date,key,kind,city,state,entering,on_ground,tracked_fleet,milgov,foreign_civil,unregistered,tisb_artifact,pia_only,ladd_only,other
2025-06-12,control_albuquerque,control,Albuquerque,NM,1098,153,0,17,0,0,0,0,6,0
2025-06-12,control_chattanooga,control,Chattanooga,TN,1230,110,0,2,0,0,0,0,17,0
2025-06-12,control_des_moines,control,Des Moines,IA,1091,1,0,0,0,0,0,0,1,0
2025-06-12,control_shreveport,control,Shreveport,LA,561,0,0,0,0,0,0,0,0,0
2025-06-12,control_spokane,control,Spokane,WA,574,109,0,9,1,0,0,0,5,0
2025-06-12,control_syracuse,control,Syracuse,NY,916,1,0,0,0,0,0,0,0,0
2025-06-13,20250613_grapevine,event,Grapevine,TX,2842,1328,1,19,2,3,0,0,69,0
2025-06-13,20250614_grapevine,event,Grapevine,TX,2842,1328,1,19,2,3,0,0,69,0
2025-06-13,control_albuquerque,control,Albuquerque,NM,1072,155,0,12,0,0,0,0,9,0
2025-06-13,control_chattanooga,control,Chattanooga,TN,1248,101,0,0,0,0,0,0,8,0
2025-06-13,control_des_moines,control,Des Moines,IA,1081,1,0,0,0,0,0,0,0,0
2025-06-13,control_shreveport,control,Shreveport,LA,931,0,0,0,0,0,0,0,0,0
2025-06-13,control_spokane,control,Spokane,WA,567,105,0,8,0,0,0,0,0,0
2025-06-13,control_syracuse,control,Syracuse,NY,934,0,0,0,0,0,0,0,0,0
2025-06-14,20250613_grapevine,event,Grapevine,TX,2555,1185,0,12,0,2,1,0,54,0
2025-06-14,20250614_grapevine,event,Grapevine,TX,2555,1185,0,12,0,2,1,0,54,0
2025-06-14,20250615_grapevine,event,Grapevine,TX,2555,1185,0,12,0,2,1,0,54,0
2025-06-14,control_albuquerque,control,Albuquerque,NM,911,140,0,6,1,0,0,0,5,0
2025-06-14,control_chattanooga,control,Chattanooga,TN,1046,77,0,0,0,0,0,0,11,0
2025-06-14,control_des_moines,control,Des Moines,IA,934,2,0,0,0,0,0,0,0,0
2025-06-14,control_shreveport,control,Shreveport,LA,1000,0,0,0,0,0,0,0,0,0
2025-06-14,control_spokane,control,Spokane,WA,553,100,0,6,0,0,0,0,2,0
2025-06-14,control_syracuse,control,Syracuse,NY,791,0,0,0,0,0,0,0,0,0
2025-06-15,20250614_grapevine,event,Grapevine,TX,1881,1101,1,11,0,1,3,0,60,0
2025-06-15,20250615_grapevine,event,Grapevine,TX,1881,1101,1,11,0,1,3,0,60,0
2025-06-15,control_albuquerque,control,Albuquerque,NM,872,115,0,2,0,0,0,0,7,0
2025-06-15,control_chattanooga,control,Chattanooga,TN,1192,92,0,0,1,0,0,0,10,0
2025-06-15,control_des_moines,control,Des Moines,IA,917,3,0,0,0,0,0,0,0,0
2025-06-15,control_shreveport,control,Shreveport,LA,724,0,0,0,0,0,0,0,0,0
2025-06-15,control_spokane,control,Spokane,WA,491,87,0,0,0,0,0,0,3,0
2025-06-15,control_syracuse,control,Syracuse,NY,871,0,0,0,0,0,0,0,0,0
2025-06-16,20250615_grapevine,event,Grapevine,TX,2958,1364,0,23,1,1,0,0,91,0
2025-06-16,control_albuquerque,control,Albuquerque,NM,965,135,0,6,1,0,0,0,11,0
2025-06-16,control_chattanooga,control,Chattanooga,TN,1266,101,0,2,0,0,0,0,14,0
2025-06-16,control_des_moines,control,Des Moines,IA,1124,1,0,0,0,0,0,0,0,0
2025-06-16,control_shreveport,control,Shreveport,LA,905,0,0,0,0,0,0,0,0,0
2025-06-16,control_spokane,control,Spokane,WA,509,92,0,7,1,0,0,0,1,0
2025-06-16,control_syracuse,control,Syracuse,NY,914,0,0,0,0,0,0,0,0,0
2025-07-08,20250709_tampa,event,Tampa,FL,12,1,0,0,0,0,0,0,0,0
2025-07-08,control_albuquerque,control,Albuquerque,NM,4,0,0,0,0,0,0,0,0,0
2025-07-08,control_chattanooga,control,Chattanooga,TN,10,0,0,0,0,0,0,0,0,0
2025-07-08,control_des_moines,control,Des Moines,IA,4,0,0,0,0,0,0,0,0,0
2025-07-08,control_shreveport,control,Shreveport,LA,8,0,0,0,0,0,0,0,0,0
2025-07-08,control_spokane,control,Spokane,WA,5,2,0,0,0,0,0,0,0,0
2025-07-08,control_syracuse,control,Syracuse,NY,1,0,0,0,0,0,0,0,0,0
2025-07-09,20250709_tampa,event,Tampa,FL,1764,466,0,5,0,1,0,0,41,0
2025-07-09,20250710_tampa,event,Tampa,FL,1764,466,0,5,0,1,0,0,41,0
2025-07-09,control_albuquerque,control,Albuquerque,NM,883,117,0,5,0,0,0,0,6,0
2025-07-09,control_chattanooga,control,Chattanooga,TN,1174,2,0,0,0,0,1,0,0,0
2025-07-09,control_des_moines,control,Des Moines,IA,999,2,0,0,0,0,0,0,0,0
2025-07-09,control_shreveport,control,Shreveport,LA,830,1,0,0,1,0,0,0,0,0
2025-07-09,control_spokane,control,Spokane,WA,555,103,0,6,1,0,0,0,5,0
2025-07-09,control_syracuse,control,Syracuse,NY,970,1,0,0,0,0,0,0,0,0
2025-07-10,20250709_tampa,event,Tampa,FL,1987,539,1,8,2,3,0,0,56,0
2025-07-10,20250710_tampa,event,Tampa,FL,1987,539,1,8,2,3,0,0,56,0
2025-07-10,20250711_tampa,event,Tampa,FL,1987,539,1,8,2,3,0,0,56,0
2025-07-10,control_albuquerque,control,Albuquerque,NM,1108,119,0,8,0,0,0,0,9,0
2025-07-10,control_chattanooga,control,Chattanooga,TN,1356,0,0,0,0,0,0,0,0,0
2025-07-10,control_des_moines,control,Des Moines,IA,758,1,0,0,0,0,0,0,0,0
2025-07-10,control_shreveport,control,Shreveport,LA,987,1,0,0,1,0,0,0,0,0
2025-07-10,control_spokane,control,Spokane,WA,587,106,0,6,1,0,0,0,3,0
2025-07-10,control_syracuse,control,Syracuse,NY,1057,2,0,0,0,0,0,0,0,0
2025-07-11,20250710_tampa,event,Tampa,FL,1983,543,0,11,3,1,0,0,48,0
2025-07-11,20250711_tampa,event,Tampa,FL,1983,543,0,11,3,1,0,0,48,0
2025-07-11,20250712_tampa,event,Tampa,FL,1983,543,0,11,3,1,0,0,48,0
2025-07-11,control_albuquerque,control,Albuquerque,NM,997,135,0,11,0,0,0,0,4,0
2025-07-11,control_chattanooga,control,Chattanooga,TN,1277,0,0,0,0,0,0,0,0,0
2025-07-11,control_des_moines,control,Des Moines,IA,513,0,0,0,0,0,0,0,0,0
2025-07-11,control_shreveport,control,Shreveport,LA,891,1,0,0,1,0,0,0,0,0
2025-07-11,control_spokane,control,Spokane,WA,646,101,0,5,0,0,0,0,2,0
2025-07-11,control_syracuse,control,Syracuse,NY,1056,1,0,0,0,0,0,0,0,0
2025-07-12,20250711_tampa,event,Tampa,FL,1833,482,0,3,2,0,0,0,34,0
2025-07-12,20250712_tampa,event,Tampa,FL,1833,482,0,3,2,0,0,0,34,0
2025-07-12,20250713_tampa,event,Tampa,FL,1833,482,0,3,2,0,0,0,34,0
2025-07-12,control_albuquerque,control,Albuquerque,NM,922,131,0,7,0,0,0,0,7,0
2025-07-12,control_chattanooga,control,Chattanooga,TN,1259,0,0,0,0,0,0,0,0,0
2025-07-12,control_des_moines,control,Des Moines,IA,842,0,0,0,0,0,0,0,0,0
2025-07-12,control_shreveport,control,Shreveport,LA,757,1,0,0,1,0,0,0,0,0
2025-07-12,control_spokane,control,Spokane,WA,547,102,1,5,0,0,0,0,1,0
2025-07-12,control_syracuse,control,Syracuse,NY,1091,0,0,0,0,0,0,0,0,0
2025-07-13,20250712_tampa,event,Tampa,FL,1858,477,1,6,1,1,0,0,39,0
2025-07-13,20250713_tampa,event,Tampa,FL,1858,477,1,6,1,1,0,0,39,0
2025-07-13,control_albuquerque,control,Albuquerque,NM,796,104,0,4,0,0,0,0,5,0
2025-07-13,control_chattanooga,control,Chattanooga,TN,1167,0,0,0,0,0,0,0,0,0
2025-07-13,control_des_moines,control,Des Moines,IA,1076,5,0,0,0,0,0,0,1,0
2025-07-13,control_shreveport,control,Shreveport,LA,742,1,0,0,1,0,0,0,0,0
2025-07-13,control_spokane,control,Spokane,WA,523,89,1,0,0,0,0,0,3,0
2025-07-13,control_syracuse,control,Syracuse,NY,932,0,0,0,0,0,0,0,0,0
2025-07-14,20250713_tampa,event,Tampa,FL,1460,492,0,5,2,1,0,0,32,0
2025-07-14,control_albuquerque,control,Albuquerque,NM,1026,120,1,4,0,0,0,0,8,0
2025-07-14,control_chattanooga,control,Chattanooga,TN,1200,0,0,0,0,0,0,0,0,0
2025-07-14,control_des_moines,control,Des Moines,IA,995,0,0,0,0,0,0,0,0,0
2025-07-14,control_shreveport,control,Shreveport,LA,775,0,0,0,0,0,0,0,0,0
2025-07-14,control_spokane,control,Spokane,WA,596,104,1,5,0,0,0,0,1,0
2025-07-14,control_syracuse,control,Syracuse,NY,1085,0,0,0,0,0,0,0,0,0
2025-08-05,20250806_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3332,1944,0,20,6,3,8,0,146,0
2025-08-05,control_albuquerque,control,Albuquerque,NM,1008,150,0,14,0,0,0,0,8,0
2025-08-05,control_chattanooga,control,Chattanooga,TN,1144,0,0,0,0,0,0,0,0,0
2025-08-05,control_des_moines,control,Des Moines,IA,1034,0,0,0,0,0,0,0,0,0
2025-08-05,control_shreveport,control,Shreveport,LA,921,0,0,0,0,0,0,0,0,0
2025-08-05,control_spokane,control,Spokane,WA,554,106,2,9,0,0,0,0,3,0
2025-08-05,control_syracuse,control,Syracuse,NY,873,0,0,0,0,0,0,0,0,0
2025-08-06,20250806_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3539,1999,0,23,8,7,8,0,161,0
2025-08-06,20250807_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3539,1999,0,23,8,7,8,0,161,0
2025-08-06,control_albuquerque,control,Albuquerque,NM,974,134,0,14,0,0,0,0,6,0
2025-08-06,control_chattanooga,control,Chattanooga,TN,1137,1,0,0,0,0,0,0,0,0
2025-08-06,control_des_moines,control,Des Moines,IA,836,2,0,0,0,0,0,0,1,0
2025-08-06,control_shreveport,control,Shreveport,LA,869,2,0,0,1,0,0,0,0,0
2025-08-06,control_spokane,control,Spokane,WA,551,108,1,7,1,1,0,0,3,0
2025-08-06,control_syracuse,control,Syracuse,NY,890,0,0,0,0,0,0,0,0,0
2025-08-07,20250806_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3632,2049,1,22,10,5,4,0,172,0
2025-08-07,20250807_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3632,2049,1,22,10,5,4,0,172,0
2025-08-07,20250808_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3632,2049,1,22,10,5,4,0,172,0
2025-08-07,control_albuquerque,control,Albuquerque,NM,994,125,0,11,1,0,0,0,6,0
2025-08-07,control_chattanooga,control,Chattanooga,TN,1179,1,0,0,0,0,0,0,0,0
2025-08-07,control_des_moines,control,Des Moines,IA,941,0,0,0,0,0,0,0,0,0
2025-08-07,control_shreveport,control,Shreveport,LA,870,0,0,0,0,0,0,0,0,0
2025-08-07,control_spokane,control,Spokane,WA,527,96,0,9,0,0,0,0,3,0
2025-08-07,control_syracuse,control,Syracuse,NY,946,0,0,0,0,0,0,0,0,0
2025-08-09,20250808_rancho_palos_verdes,event,Rancho Palos Verdes,CA,3404,1949,1,15,11,6,9,0,149,0
2025-08-09,control_albuquerque,control,Albuquerque,NM,1002,142,0,11,0,0,0,0,5,0
2025-08-09,control_chattanooga,control,Chattanooga,TN,1038,2,0,0,0,0,0,0,0,0
2025-08-09,control_des_moines,control,Des Moines,IA,693,1,0,0,0,0,0,0,0,0
2025-08-09,control_shreveport,control,Shreveport,LA,799,1,0,1,0,0,0,0,0,0
2025-08-09,control_spokane,control,Spokane,WA,576,101,0,3,0,0,0,0,1,0
2025-08-09,control_syracuse,control,Syracuse,NY,820,0,0,0,0,0,0,0,0,0
2025-08-19,20250820_dallas,event,Dallas,TX,176,87,0,0,1,1,0,0,3,0
2025-08-19,control_albuquerque,control,Albuquerque,NM,55,7,0,0,0,0,0,0,1,0
2025-08-19,control_chattanooga,control,Chattanooga,TN,67,1,0,0,0,0,0,0,0,0
2025-08-19,control_des_moines,control,Des Moines,IA,47,0,0,0,0,0,0,0,0,0
2025-08-19,control_shreveport,control,Shreveport,LA,60,0,0,0,0,0,0,0,0,0
2025-08-19,control_spokane,control,Spokane,WA,35,4,0,0,0,0,0,0,0,0
2025-08-19,control_syracuse,control,Syracuse,NY,47,0,0,0,0,0,0,0,0,0
2025-08-20,20250820_dallas,event,Dallas,TX,2454,1324,0,23,4,8,0,0,105,0
2025-08-20,20250821_dallas,event,Dallas,TX,2454,1324,0,23,4,8,0,0,105,0
2025-08-20,20250821_north_myrtle_beach,event,North Myrtle Beach,SC,905,0,0,0,0,0,0,0,0,0
2025-08-20,control_albuquerque,control,Albuquerque,NM,896,125,0,14,0,0,0,0,8,0
2025-08-20,control_chattanooga,control,Chattanooga,TN,1029,0,0,0,0,0,0,0,0,0
2025-08-20,control_des_moines,control,Des Moines,IA,987,2,0,0,0,0,0,0,1,0
2025-08-20,control_shreveport,control,Shreveport,LA,820,0,0,0,0,0,0,0,0,0
2025-08-20,control_spokane,control,Spokane,WA,553,102,0,8,1,0,0,0,1,0
2025-08-20,control_syracuse,control,Syracuse,NY,775,0,0,0,0,0,0,0,0,0
2025-08-21,20250820_dallas,event,Dallas,TX,3245,1514,0,33,3,5,1,0,117,0
2025-08-21,20250821_dallas,event,Dallas,TX,3245,1514,0,33,3,5,1,0,117,0
2025-08-21,20250821_north_myrtle_beach,event,North Myrtle Beach,SC,985,2,0,1,0,0,0,0,0,0
2025-08-21,20250822_dallas,event,Dallas,TX,3245,1514,0,33,3,5,1,0,117,0
2025-08-21,control_albuquerque,control,Albuquerque,NM,955,158,0,12,0,0,0,0,5,0
2025-08-21,control_chattanooga,control,Chattanooga,TN,1212,0,0,0,0,0,0,0,0,0
2025-08-21,control_des_moines,control,Des Moines,IA,1074,2,0,0,0,0,0,0,1,0
2025-08-21,control_shreveport,control,Shreveport,LA,828,0,0,0,0,0,0,0,0,0
2025-08-21,control_spokane,control,Spokane,WA,617,102,0,8,0,0,0,0,1,0
2025-08-21,control_syracuse,control,Syracuse,NY,932,23,0,0,0,0,0,0,2,0
2025-08-22,20250821_dallas,event,Dallas,TX,3190,1440,0,28,7,5,1,0,101,0
2025-08-22,20250821_north_myrtle_beach,event,North Myrtle Beach,SC,956,0,0,0,0,0,0,0,0,0
2025-08-22,20250822_dallas,event,Dallas,TX,3190,1440,0,28,7,5,1,0,101,0
2025-08-22,control_albuquerque,control,Albuquerque,NM,993,172,0,18,0,1,0,0,10,0
2025-08-22,control_chattanooga,control,Chattanooga,TN,1171,0,0,0,0,0,0,0,0,0
2025-08-22,control_des_moines,control,Des Moines,IA,1077,0,0,0,0,0,0,0,0,0
2025-08-22,control_shreveport,control,Shreveport,LA,926,3,0,0,1,0,0,0,0,0
2025-08-22,control_spokane,control,Spokane,WA,562,98,0,4,1,0,0,0,3,0
2025-08-22,control_syracuse,control,Syracuse,NY,1025,91,0,1,1,0,0,0,4,0
2025-08-23,20250822_dallas,event,Dallas,TX,2996,1272,0,18,2,2,1,0,62,0
2025-08-23,control_albuquerque,control,Albuquerque,NM,1013,128,0,3,0,0,0,0,6,0
2025-08-23,control_chattanooga,control,Chattanooga,TN,933,2,0,0,0,0,0,0,0,0
2025-08-23,control_des_moines,control,Des Moines,IA,809,0,0,0,0,0,0,0,0,0
2025-08-23,control_shreveport,control,Shreveport,LA,787,1,0,0,0,0,0,0,0,0
2025-08-23,control_spokane,control,Spokane,WA,538,88,0,2,0,0,0,0,0,0
2025-08-23,control_syracuse,control,Syracuse,NY,829,72,0,1,0,0,0,0,2,0
2025-09-09,20250910_orem,event,Orem,UT,1279,500,1,7,3,1,2,0,36,0
2025-09-09,control_albuquerque,control,Albuquerque,NM,1064,152,0,14,0,0,0,0,12,0
2025-09-09,control_chattanooga,control,Chattanooga,TN,1138,2,0,0,0,0,0,0,0,0
2025-09-09,control_des_moines,control,Des Moines,IA,1030,2,0,0,0,0,0,0,0,0
2025-09-09,control_shreveport,control,Shreveport,LA,861,0,0,0,0,0,0,0,0,0
2025-09-09,control_spokane,control,Spokane,WA,561,94,0,6,0,0,0,0,2,0
2025-09-09,control_syracuse,control,Syracuse,NY,846,36,0,0,0,0,0,0,1,0
2025-09-10,20250910_orem,event,Orem,UT,1113,482,8,12,1,2,2,0,37,0
2025-09-10,20250911_woodland_park,event,Woodland Park,CO,1270,222,0,16,2,0,0,0,50,0
2025-09-10,control_albuquerque,control,Albuquerque,NM,863,144,0,12,0,0,0,0,14,0
2025-09-10,control_chattanooga,control,Chattanooga,TN,1224,6,0,0,0,0,0,0,0,0
2025-09-10,control_des_moines,control,Des Moines,IA,1058,2,0,0,0,0,0,0,2,0
2025-09-10,control_shreveport,control,Shreveport,LA,885,0,0,0,0,0,0,0,0,0
2025-09-10,control_spokane,control,Spokane,WA,541,91,0,8,0,0,0,0,2,0
2025-09-10,control_syracuse,control,Syracuse,NY,883,30,0,0,0,0,0,0,1,0
2025-09-11,20250910_orem,event,Orem,UT,1126,502,3,6,0,1,7,0,35,0
2025-09-11,20250911_woodland_park,event,Woodland Park,CO,1287,221,0,14,1,4,0,0,46,0
2025-09-11,control_albuquerque,control,Albuquerque,NM,1130,189,0,20,1,0,0,0,12,0
2025-09-11,control_chattanooga,control,Chattanooga,TN,1287,4,0,0,0,0,0,0,0,0
2025-09-11,control_des_moines,control,Des Moines,IA,1059,1,0,0,0,0,0,0,0,0
2025-09-11,control_shreveport,control,Shreveport,LA,869,0,0,0,0,0,0,0,0,0
2025-09-11,control_spokane,control,Spokane,WA,563,101,0,6,1,0,0,0,3,0
2025-09-11,control_syracuse,control,Syracuse,NY,935,1,0,0,0,0,0,0,0,0
2025-09-12,20250911_woodland_park,event,Woodland Park,CO,1272,252,0,13,6,1,0,0,45,0
2025-09-12,control_albuquerque,control,Albuquerque,NM,1153,212,0,19,0,0,0,0,13,0
2025-09-12,control_chattanooga,control,Chattanooga,TN,1348,2,0,0,0,0,0,0,0,0
2025-09-12,control_des_moines,control,Des Moines,IA,993,5,0,0,0,0,0,0,1,0
2025-09-12,control_shreveport,control,Shreveport,LA,870,0,0,0,0,0,0,0,0,0
2025-09-12,control_spokane,control,Spokane,WA,550,106,0,10,0,1,0,0,2,0
2025-09-12,control_syracuse,control,Syracuse,NY,953,0,0,0,0,0,0,0,0,0
2025-09-17,20250918_fort_collins,event,Fort Collins,CO,1286,540,0,0,4,3,0,0,61,0
2025-09-17,control_albuquerque,control,Albuquerque,NM,1089,195,0,20,0,0,0,0,18,0
2025-09-17,control_chattanooga,control,Chattanooga,TN,1157,2,0,0,0,0,0,0,0,0
2025-09-17,control_des_moines,control,Des Moines,IA,546,3,0,0,0,0,0,0,0,0
2025-09-17,control_shreveport,control,Shreveport,LA,874,0,0,0,0,0,0,0,0,0
2025-09-17,control_spokane,control,Spokane,WA,553,88,0,6,1,0,0,0,1,0
2025-09-17,control_syracuse,control,Syracuse,NY,911,0,0,0,0,0,0,0,0,0
2025-09-20,20250919_murfreesboro,event,Murfreesboro,TN,1428,253,0,4,0,0,0,0,12,0
2025-09-20,20250920_murfreesboro,event,Murfreesboro,TN,1428,253,0,4,0,0,0,0,12,0
2025-09-20,20250921_glendale,event,Glendale,AZ,2210,997,1,15,6,6,2,0,61,0
2025-09-20,control_albuquerque,control,Albuquerque,NM,848,187,0,8,0,1,0,0,9,0
2025-09-20,control_chattanooga,control,Chattanooga,TN,1084,4,0,0,0,0,0,0,0,0
2025-09-20,control_des_moines,control,Des Moines,IA,819,2,0,0,0,0,0,0,0,0
2025-09-20,control_shreveport,control,Shreveport,LA,742,0,0,0,0,0,0,0,0,0
2025-09-20,control_spokane,control,Spokane,WA,529,98,0,4,0,0,0,0,4,0
2025-09-20,control_syracuse,control,Syracuse,NY,746,1,0,0,0,0,0,0,0,0
2025-09-21,20250920_murfreesboro,event,Murfreesboro,TN,1530,256,0,1,2,0,0,0,25,0
2025-09-21,20250921_glendale,event,Glendale,AZ,1629,861,1,9,2,7,3,0,88,0
2025-09-21,20250922_minneapolis,event,Minneapolis,MN,1076,563,0,6,1,0,1,0,35,0
2025-09-21,control_albuquerque,control,Albuquerque,NM,841,181,0,2,0,1,2,0,11,0
2025-09-21,control_chattanooga,control,Chattanooga,TN,1156,2,0,0,0,0,1,0,1,0
2025-09-21,control_des_moines,control,Des Moines,IA,1026,2,0,0,0,0,0,0,0,0
2025-09-21,control_shreveport,control,Shreveport,LA,912,0,0,0,0,0,0,0,0,0
2025-09-21,control_spokane,control,Spokane,WA,478,80,0,1,0,0,1,0,3,0
2025-09-21,control_syracuse,control,Syracuse,NY,880,0,0,0,0,0,0,0,0,0
2025-09-22,20250921_glendale,event,Glendale,AZ,2045,1067,3,17,4,7,8,0,75,0
2025-09-22,20250922_minneapolis,event,Minneapolis,MN,938,536,0,4,3,2,0,0,36,0
2025-09-22,control_albuquerque,control,Albuquerque,NM,879,186,0,11,0,0,0,0,13,0
2025-09-22,control_chattanooga,control,Chattanooga,TN,1234,1,0,0,0,0,0,0,0,0
2025-09-22,control_des_moines,control,Des Moines,IA,1077,1,0,0,0,0,0,0,0,0
2025-09-22,control_shreveport,control,Shreveport,LA,862,0,0,0,0,0,0,0,0,0
2025-09-22,control_spokane,control,Spokane,WA,527,100,0,7,0,0,0,0,3,0
2025-09-22,control_syracuse,control,Syracuse,NY,766,0,0,0,0,0,0,0,0,0
2025-09-23,20250922_minneapolis,event,Minneapolis,MN,1198,565,0,8,0,4,0,0,52,0
2025-09-23,20250924_blacksburg,event,Blacksburg,VA,1234,51,0,2,0,0,0,0,6,0
2025-09-23,control_albuquerque,control,Albuquerque,NM,929,200,0,15,0,0,0,0,9,0
2025-09-23,control_chattanooga,control,Chattanooga,TN,1119,1,0,0,0,0,0,0,0,0
2025-09-23,control_des_moines,control,Des Moines,IA,853,2,0,1,0,0,0,0,0,0
2025-09-23,control_shreveport,control,Shreveport,LA,946,0,0,0,0,0,0,0,0,0
2025-09-23,control_spokane,control,Spokane,WA,511,97,0,9,0,0,0,0,0,0
2025-09-23,control_syracuse,control,Syracuse,NY,831,0,0,0,0,0,0,0,0,0
2025-09-24,20250924_blacksburg,event,Blacksburg,VA,1044,36,0,0,0,1,0,0,7,0
2025-09-24,20250925_hanover,event,Hanover,NH,462,0,0,0,0,0,0,0,0,0
2025-09-24,control_albuquerque,control,Albuquerque,NM,843,202,0,20,0,0,0,0,15,0
2025-09-24,control_chattanooga,control,Chattanooga,TN,1118,2,0,0,0,0,0,0,0,0
2025-09-24,control_des_moines,control,Des Moines,IA,1022,1,0,0,0,0,0,0,0,0
2025-09-24,control_shreveport,control,Shreveport,LA,535,0,0,0,0,0,0,0,0,0
2025-09-24,control_spokane,control,Spokane,WA,545,92,1,6,1,0,0,0,1,0
2025-09-24,control_syracuse,control,Syracuse,NY,811,0,0,0,0,0,0,0,0,0
2025-09-25,20250924_blacksburg,event,Blacksburg,VA,1221,36,0,0,0,0,0,0,4,0
2025-09-25,20250925_hanover,event,Hanover,NH,449,0,0,0,0,0,0,0,0,0
2025-09-25,control_albuquerque,control,Albuquerque,NM,990,222,0,18,0,0,0,0,13,0
2025-09-25,control_chattanooga,control,Chattanooga,TN,1109,0,0,0,0,0,0,0,0,0
2025-09-25,control_des_moines,control,Des Moines,IA,1078,5,0,2,0,0,0,0,0,0
2025-09-25,control_shreveport,control,Shreveport,LA,998,1,0,0,0,0,0,0,0,0
2025-09-25,control_spokane,control,Spokane,WA,539,111,0,9,1,1,0,0,4,0
2025-09-25,control_syracuse,control,Syracuse,NY,862,0,0,0,0,0,0,0,0,0
2025-09-26,20250925_hanover,event,Hanover,NH,521,0,0,0,0,0,0,0,0,0
2025-09-26,control_albuquerque,control,Albuquerque,NM,944,222,0,20,1,0,0,0,14,0
2025-09-26,control_chattanooga,control,Chattanooga,TN,1273,0,0,0,0,0,0,0,0,0
2025-09-26,control_des_moines,control,Des Moines,IA,1147,4,0,0,0,0,0,0,0,0
2025-09-26,control_shreveport,control,Shreveport,LA,1003,0,0,0,0,0,0,0,0,0
2025-09-26,control_spokane,control,Spokane,WA,563,107,0,10,2,0,0,0,0,0
2025-09-26,control_syracuse,control,Syracuse,NY,1007,0,0,0,0,0,0,0,0,0
2025-09-29,20250930_logan,event,Logan,UT,629,120,0,0,0,0,0,0,19,0
2025-09-29,control_albuquerque,control,Albuquerque,NM,953,177,0,11,0,0,0,0,14,0
2025-09-29,control_chattanooga,control,Chattanooga,TN,1170,2,0,0,0,0,0,0,1,0
2025-09-29,control_des_moines,control,Des Moines,IA,1055,2,0,0,0,0,0,0,0,0
2025-09-29,control_shreveport,control,Shreveport,LA,860,1,0,1,0,0,0,0,0,0
2025-09-29,control_spokane,control,Spokane,WA,512,93,0,7,0,0,0,0,0,0
2025-09-29,control_syracuse,control,Syracuse,NY,947,75,0,0,2,0,0,0,2,0
2025-09-30,20250930_logan,event,Logan,UT,594,94,0,1,1,0,0,0,17,0
2025-09-30,control_albuquerque,control,Albuquerque,NM,991,205,0,19,0,0,0,0,10,0
2025-09-30,control_chattanooga,control,Chattanooga,TN,1103,2,0,0,0,0,0,0,0,0
2025-09-30,control_des_moines,control,Des Moines,IA,1059,6,0,0,0,0,0,0,0,0
2025-09-30,control_shreveport,control,Shreveport,LA,841,0,0,0,0,0,0,0,0,0
2025-09-30,control_spokane,control,Spokane,WA,482,91,0,10,0,0,0,0,1,0
2025-09-30,control_syracuse,control,Syracuse,NY,837,84,0,0,1,0,0,0,5,0
2025-10-01,20250930_logan,event,Logan,UT,733,144,0,2,0,0,0,0,28,0
2025-10-01,control_albuquerque,control,Albuquerque,NM,982,207,0,27,0,0,0,0,11,0
2025-10-01,control_chattanooga,control,Chattanooga,TN,1187,2,0,0,0,0,0,0,0,0
2025-10-01,control_des_moines,control,Des Moines,IA,892,7,0,0,0,0,0,0,1,0
2025-10-01,control_shreveport,control,Shreveport,LA,849,0,0,0,0,0,0,0,0,0
2025-10-01,control_spokane,control,Spokane,WA,479,89,0,9,2,0,0,0,0,0
2025-10-01,control_syracuse,control,Syracuse,NY,829,90,0,0,1,0,0,0,5,0
2025-10-06,20251007_bozeman,event,Bozeman,MT,316,92,0,0,3,1,0,0,7,0
2025-10-06,control_albuquerque,control,Albuquerque,NM,1130,204,0,14,0,1,1,0,17,0
2025-10-06,control_chattanooga,control,Chattanooga,TN,1228,1,0,0,0,0,0,0,0,0
2025-10-06,control_des_moines,control,Des Moines,IA,710,3,0,0,0,0,0,0,1,0
2025-10-06,control_shreveport,control,Shreveport,LA,888,0,0,0,0,0,0,0,0,0
2025-10-06,control_spokane,control,Spokane,WA,526,100,0,6,2,0,0,0,1,0
2025-10-06,control_syracuse,control,Syracuse,NY,951,80,0,1,1,0,0,0,4,0
2025-10-07,20251007_bozeman,event,Bozeman,MT,319,101,0,2,0,1,0,0,11,0
2025-10-07,control_albuquerque,control,Albuquerque,NM,947,203,0,19,0,0,0,0,16,0
2025-10-07,control_chattanooga,control,Chattanooga,TN,1154,3,0,0,0,0,0,0,1,0
2025-10-07,control_des_moines,control,Des Moines,IA,977,6,0,0,0,0,0,0,1,0
2025-10-07,control_shreveport,control,Shreveport,LA,926,0,0,0,0,0,0,0,0,0
2025-10-07,control_spokane,control,Spokane,WA,492,96,0,9,1,0,0,0,1,0
2025-10-07,control_syracuse,control,Syracuse,NY,798,81,0,0,2,0,0,0,2,0
2025-10-08,20251007_bozeman,event,Bozeman,MT,318,100,0,1,0,0,0,0,11,0
2025-10-08,20251009_grand_forks,event,Grand Forks,ND,241,46,0,0,0,0,0,0,0,0
2025-10-08,control_albuquerque,control,Albuquerque,NM,849,206,0,18,0,0,0,0,18,0
