tail,date,verdict,archives_held,archives_asked_none,unresolved_by_our_tooling,adsb_lol_hole,adsb_lol_403_band,is_control,trace_points,first_seen_utc,last_seen_utc,bytes,stored_file,source_url,retrieved_utc
SU-BND,2025-10-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,403_band,yes,no,,,,,,,
SU-BND,2025-11-01,ONLY_ON_AIRPLANES_LIVE,adsbexchange-samples|airplanes-live,adsb-lol,,403_band,yes,no,209,2025-11-01T12:21:13.280Z,2025-11-01T18:25:54.490Z,36516,SU-BND/data/recovered/SU-BND_2025-11-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/11/01/3e/trace_full_01003e.json,2026-08-24T16:33:32.437Z
SU-BND,2025-11-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,403_band,yes,no,,,,,,,
SU-BND,2025-11-03,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,2664,SU-BND/data/recovered/SU-BND_2025-11-03_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/11/03/traces/3e/trace_full_01003e.json,2026-08-26T17:50:24Z
SU-BND,2025-11-04,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,1327,SU-BND/data/recovered/SU-BND_2025-11-04_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/11/04/traces/3e/trace_full_01003e.json,2026-08-26T17:50:25Z
SU-BND,2025-11-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,403_band,yes,no,,,,,,,
SU-BND,2026-05-13,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,404_band,yes,no,42,2026-05-13T23:12:54.180Z,2026-05-13T23:59:05.070Z,5717,SU-BND/data/recovered/SU-BND_2026-05-13_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2026/05/13/traces/3e/trace_full_01003e.json,2026-08-24T16:29:36.628Z
SU-BND,2026-05-14,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,404_band,yes,no,1,2026-05-14T00:00:14.870Z,2026-05-14T00:00:14.870Z,261,SU-BND/data/recovered/SU-BND_2026-05-14_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2026/05/14/traces/3e/trace_full_01003e.json,2026-08-24T16:29:36.628Z
SU-BND,2026-05-20,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,404_band,yes,no,1019,2026-05-20T13:46:33.770Z,2026-05-20T18:14:01.450Z,152042,SU-BND/data/recovered/SU-BND_2026-05-20_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2026/05/20/traces/3e/trace_full_01003e.json,2026-08-24T16:29:36.628Z
SU-BND,2026-06-02,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,404_band,yes,no,802,2026-06-02T17:04:34.080Z,2026-06-02T18:23:59.040Z,131634,SU-BND/data/recovered/SU-BND_2026-06-02_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2026/06/02/traces/3e/trace_full_01003e.json,2026-08-24T16:29:36.628Z
SU-BND,2026-06-04,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,404_band,yes,no,719,2026-06-04T21:16:57.740Z,2026-06-04T22:12:34.090Z,119851,SU-BND/data/recovered/SU-BND_2026-06-04_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2026/06/04/traces/3e/trace_full_01003e.json,2026-08-24T16:29:36.628Z
SU-BND,2026-07-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,404_band,yes,no,671,2026-07-01T06:48:07.540Z,2026-07-01T09:22:54.570Z,110551,SU-BND/data/recovered/SU-BND_2026-07-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2026/07/01/3e/trace_full_01003e.json,2026-08-24T16:33:32.437Z
SU-BTT,2021-12-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2021-12-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2021-12-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2021-12-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-01-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-02-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-26,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-03-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-26,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-04-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,67,2022-05-01T13:32:51.359Z,2022-05-01T15:24:43.159Z,11238,SU-BTT/data/recovered/SU-BTT_2022-05-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/05/01/d3/trace_full_0101d3.json,2026-08-24T16:33:32.437Z
SU-BTT,2022-05-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-26,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-05-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,adsb-lol|airplanes-live,,no,no,no,1508,2022-06-01T11:31:13.112Z,2022-06-01T22:31:43.912Z,302249,SU-BTT/data/recovered/SU-BTT_2022-06-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/06/01/d3/trace_full_0101d3.json,2026-08-24T16:33:32.437Z
SU-BTT,2022-06-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-06-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-26,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
SU-BTT,2022-07-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
